seq_id,family,species,model,embedding_dim
CYTC|Anableps_anableps,CYTC,Anableps_anableps,esm2_t12_35M_UR50D,480
CYTC|Lytechinus_variegatus,CYTC,Lytechinus_variegatus,esm2_t12_35M_UR50D,480
CYTC|Candida_viswanathii,CYTC,Candida_viswanathii,esm2_t12_35M_UR50D,480
CYTC|Alternaria_arborescens,CYTC,Alternaria_arborescens,esm2_t12_35M_UR50D,480
CYTC|Orbicella_faveolata,CYTC,Orbicella_faveolata,esm2_t12_35M_UR50D,480
CYTC|Campylorhamphus_procurvoides,CYTC,Campylorhamphus_procurvoides,esm2_t12_35M_UR50D,480
CYTC|Botrytis_elliptica,CYTC,Botrytis_elliptica,esm2_t12_35M_UR50D,480
CYTC|Upupa_epops,CYTC,Upupa_epops,esm2_t12_35M_UR50D,480
CYTC|Paecilomyces_variotii,CYTC,Paecilomyces_variotii,esm2_t12_35M_UR50D,480
CYTC|Lichtheimia_corymbifera_JMRC:FSU:9682,CYTC,Lichtheimia_corymbifera_JMRC:FSU:9682,esm2_t12_35M_UR50D,480
CYTC|Pleurotus_ostreatus,CYTC,Pleurotus_ostreatus,esm2_t12_35M_UR50D,480
CYTC|Perca_fluviatilis,CYTC,Perca_fluviatilis,esm2_t12_35M_UR50D,480
CYTC|Zygosaccharomyces_bailii_CLIB_213,CYTC,Zygosaccharomyces_bailii_CLIB_213,esm2_t12_35M_UR50D,480
CYTC|Chlamydomonas_eustigma,CYTC,Chlamydomonas_eustigma,esm2_t12_35M_UR50D,480
CYTC|Neonectria_ditissima,CYTC,Neonectria_ditissima,esm2_t12_35M_UR50D,480
CYTC|Schaereria_dolodes,CYTC,Schaereria_dolodes,esm2_t12_35M_UR50D,480
CYTC|Lachnellula_hyalina,CYTC,Lachnellula_hyalina,esm2_t12_35M_UR50D,480
CYTC|Claviceps_sp._LM78_group_G4,CYTC,Claviceps_sp._LM78_group_G4,esm2_t12_35M_UR50D,480
CYTC|Pisolithus_albus,CYTC,Pisolithus_albus,esm2_t12_35M_UR50D,480
CYTC|[Candida]_haemuloni,CYTC,[Candida]_haemuloni,esm2_t12_35M_UR50D,480
CYTC|Podarcis_muralis,CYTC,Podarcis_muralis,esm2_t12_35M_UR50D,480
CYTC|Claviceps_citrina,CYTC,Claviceps_citrina,esm2_t12_35M_UR50D,480
CYTC|Aquila_chrysaetos_chrysaetos,CYTC,Aquila_chrysaetos_chrysaetos,esm2_t12_35M_UR50D,480
CYTC|Haemaphysalis_longicornis,CYTC,Haemaphysalis_longicornis,esm2_t12_35M_UR50D,480
CYTC|Alternaria_rosae,CYTC,Alternaria_rosae,esm2_t12_35M_UR50D,480
CYTC|Penicillium_paradoxum,CYTC,Penicillium_paradoxum,esm2_t12_35M_UR50D,480
CYTC|Acer_negundo,CYTC,Acer_negundo,esm2_t12_35M_UR50D,480
CYTC|Meriones_unguiculatus,CYTC,Meriones_unguiculatus,esm2_t12_35M_UR50D,480
CYTC|Arctium_lappa,CYTC,Arctium_lappa,esm2_t12_35M_UR50D,480
CYTC|Cheilosia_vulpina,CYTC,Cheilosia_vulpina,esm2_t12_35M_UR50D,480
CYTC|Leucocoprinus_birnbaumii,CYTC,Leucocoprinus_birnbaumii,esm2_t12_35M_UR50D,480
CYTC|Myopa_tessellatipennis,CYTC,Myopa_tessellatipennis,esm2_t12_35M_UR50D,480
CYTC|Suillus_decipiens,CYTC,Suillus_decipiens,esm2_t12_35M_UR50D,480
CYTC|Chelonia_mydas,CYTC,Chelonia_mydas,esm2_t12_35M_UR50D,480
CYTC|Deilephila_porcellus,CYTC,Deilephila_porcellus,esm2_t12_35M_UR50D,480
CYTC|Onthophagus_taurus,CYTC,Onthophagus_taurus,esm2_t12_35M_UR50D,480
CYTC|Jackrogersella_minutella,CYTC,Jackrogersella_minutella,esm2_t12_35M_UR50D,480
CYTC|Cyprinodon_variegatus,CYTC,Cyprinodon_variegatus,esm2_t12_35M_UR50D,480
CYTC|Pluvianellus_socialis,CYTC,Pluvianellus_socialis,esm2_t12_35M_UR50D,480
CYTC|Alternaria_postmessia,CYTC,Alternaria_postmessia,esm2_t12_35M_UR50D,480
CYTC|Naganishia_adeliensis,CYTC,Naganishia_adeliensis,esm2_t12_35M_UR50D,480
CYTC|Acipenser_ruthenus,CYTC,Acipenser_ruthenus,esm2_t12_35M_UR50D,480
CYTC|Melastoma_candidum,CYTC,Melastoma_candidum,esm2_t12_35M_UR50D,480
CYTC|Closterium_sp._Naga37s-1,CYTC,Closterium_sp._Naga37s-1,esm2_t12_35M_UR50D,480
CYTC|Capronia_epimyces_CBS_606.96,CYTC,Capronia_epimyces_CBS_606.96,esm2_t12_35M_UR50D,480
CYTC|Moesziomyces_antarcticus_T-34,CYTC,Moesziomyces_antarcticus_T-34,esm2_t12_35M_UR50D,480
CYTC|Electrophaes_corylata,CYTC,Electrophaes_corylata,esm2_t12_35M_UR50D,480
CYTC|Naganishia_cerealis,CYTC,Naganishia_cerealis,esm2_t12_35M_UR50D,480
CYTC|Carpatolechia_fugitivella,CYTC,Carpatolechia_fugitivella,esm2_t12_35M_UR50D,480
CYTC|Hypena_proboscidalis,CYTC,Hypena_proboscidalis,esm2_t12_35M_UR50D,480
CYTC|Chilo_suppressalis,CYTC,Chilo_suppressalis,esm2_t12_35M_UR50D,480
CYTC|Chordeiles_acutipennis,CYTC,Chordeiles_acutipennis,esm2_t12_35M_UR50D,480
CYTC|Penicillium_oxalicum,CYTC,Penicillium_oxalicum,esm2_t12_35M_UR50D,480
CYTC|Aspergillus_felis,CYTC,Aspergillus_felis,esm2_t12_35M_UR50D,480
CYTC|Lynx_pardinus,CYTC,Lynx_pardinus,esm2_t12_35M_UR50D,480
CYTC|Cryptococcus_neoformans_var._grubii_Gb118,CYTC,Cryptococcus_neoformans_var._grubii_Gb118,esm2_t12_35M_UR50D,480
